employeeId,firstName,lastName,middleName,email,role,departmentCode,departmentName,positionCode,positionTitle,levelName,levelRank,basicSalary,currency,payFrequency,employmentType,employmentStatus,workLocation,hireDate,reportToEmployeeId
EMP-01099,Miguel,Vargas,,miguel.vargas.1099@example.com,Sales Manager,SALES,Sales Department,SALES-MGR,Sales Manager,Manager / Lead,2,122081,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2021-07-27,EMP-01007
EMP-01100,Rafael,Torres,Carlos,rafael.torres.1100@example.com,Sales Manager,SALES,Sales Department,SALES-MGR,Sales Manager,Manager / Lead,2,112477,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2020-12-07,EMP-01005
EMP-01101,Daniel,Torres,,daniel.torres.1101@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,103047,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2023-08-26,EMP-01050
EMP-01102,Sofia,Ramos,,sofia.ramos.1102@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,97802,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2022-03-10,EMP-01094
EMP-01103,John,Pascual,,john.pascual.1103@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,82748,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2022-09-15,EMP-01070
EMP-01104,Christine,Fernandez,Carlos,christine.fernandez.1104@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,64667,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-08-26,EMP-01099
EMP-01105,Isabella,Bautista,,isabella.bautista.1105@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,111339,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2024-03-08,EMP-01033
EMP-01106,Juan,Bautista,Patricia,juan.bautista.1106@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,67670,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2023-03-23,EMP-01061
EMP-01107,John,Aquino,,john.aquino.1107@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,73187,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-06-11,EMP-01046
EMP-01108,Christine,Hernandez,,christine.hernandez.1108@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,70163,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-07-04,EMP-01073
EMP-01109,Jose,Garcia,,jose.garcia.1109@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,79264,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2024-11-28,EMP-01098
EMP-01110,Juan,Rivera,,juan.rivera.1110@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,71609,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-04-01,EMP-01050
EMP-01111,Mark,Gonzales,,mark.gonzales.1111@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,88678,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2022-06-13,EMP-01048
EMP-01112,Christine,Santos,,christine.santos.1112@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,89401,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-06-07,EMP-01100
EMP-01113,Nicole,Pascual,,nicole.pascual.1113@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,112888,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-11-21,EMP-01024
EMP-01114,Ana,Fernandez,Daniel,ana.fernandez.1114@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,87379,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-09-07,EMP-01067
EMP-01115,Kevin,Manalo,,kevin.manalo.1115@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,64147,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2025-01-10,EMP-01079
EMP-01116,Carlos,Fernandez,,carlos.fernandez.1116@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,119576,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2022-01-23,EMP-01041
EMP-01117,Nicole,Santos,Isabella,nicole.santos.1117@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,96301,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-01-19,EMP-01041
EMP-01118,Nicole,Garcia,,nicole.garcia.1118@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,83190,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-01-27,EMP-01096
EMP-01119,Christine,Gonzales,,christine.gonzales.1119@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,88566,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2022-12-18,EMP-01030
EMP-01120,Patricia,Reyes,Patricia,patricia.reyes.1120@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,105795,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-12-12,EMP-01071
EMP-01121,James,Bautista,,james.bautista.1121@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,115164,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2024-01-05,EMP-01090
EMP-01122,Sofia,Castro,Nicole,sofia.castro.1122@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,70737,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2021-06-09,EMP-01045
EMP-01123,Mark,Gonzales,Carlos,mark.gonzales.1123@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,90611,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2022-12-18,EMP-01051
EMP-01124,Maria,Ramos,,maria.ramos.1124@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,110299,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2025-11-27,EMP-01055
EMP-01125,Kevin,Rivera,,kevin.rivera.1125@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,78983,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2022-07-20,EMP-01079
EMP-01126,Rafael,Aquino,,rafael.aquino.1126@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,94053,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-05-26,EMP-01022
EMP-01127,Ana,Lopez,Nicole,ana.lopez.1127@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,99763,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-08-21,EMP-01067
EMP-01128,Jose,Rivera,,jose.rivera.1128@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,119546,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2025-08-01,EMP-01092
EMP-01129,Kevin,Gonzales,James,kevin.gonzales.1129@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,84619,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-03-21,EMP-01052
EMP-01130,Maria,Ramos,,maria.ramos.1130@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,81185,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2024-01-14,EMP-01073
EMP-01131,Grace,Reyes,,grace.reyes.1131@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,87026,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-08-08,EMP-01053
EMP-01132,Patricia,Manalo,Sofia,patricia.manalo.1132@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,96563,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2022-11-22,EMP-01083
EMP-01133,Daniel,Pascual,,daniel.pascual.1133@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,89158,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2022-02-19,EMP-01096
EMP-01134,Rafael,Reyes,Jose,rafael.reyes.1134@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,81667,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2022-06-28,EMP-01096
EMP-01135,Isabella,Torres,James,isabella.torres.1135@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,73455,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2022-12-27,EMP-01098
EMP-01136,Patricia,Santos,,patricia.santos.1136@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,109466,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2023-12-14,EMP-01095
EMP-01137,Isabella,Lopez,,isabella.lopez.1137@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,74032,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2021-12-09,EMP-01026
EMP-01138,Kevin,Rivera,Miguel,kevin.rivera.1138@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,119455,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2024-08-11,EMP-01054
EMP-01139,Christine,Soriano,,christine.soriano.1139@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,78383,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2023-11-15,EMP-01027
EMP-01140,Kevin,Gonzales,Maria,kevin.gonzales.1140@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,67566,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-08-14,EMP-01041
EMP-01141,Kevin,Aquino,Kevin,kevin.aquino.1141@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,111457,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-12-17,EMP-01056
EMP-01142,Kevin,Flores,,kevin.flores.1142@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,65602,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2025-03-24,EMP-01096
EMP-01143,Rafael,Mendoza,,rafael.mendoza.1143@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,109848,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-12-11,EMP-01030
EMP-01144,Camille,Garcia,,camille.garcia.1144@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,106424,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2024-12-07,EMP-01041
EMP-01145,Rafael,Hernandez,,rafael.hernandez.1145@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,91878,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2024-05-28,EMP-01051
EMP-01146,John,Flores,Ana,john.flores.1146@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,112920,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2023-09-08,EMP-01058
EMP-01147,Rafael,Santos,,rafael.santos.1147@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,119700,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-07-24,EMP-01041
EMP-01148,Rafael,Lopez,,rafael.lopez.1148@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,90077,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-03-18,EMP-01094
EMP-01149,Rafael,Hernandez,,rafael.hernandez.1149@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,106951,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-06-10,EMP-01096
EMP-01150,Maria,Aquino,,maria.aquino.1150@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,106674,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2022-04-19,EMP-01039
EMP-01151,James,Mendoza,,james.mendoza.1151@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,84534,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-06-27,EMP-01040
EMP-01152,Juan,Rivera,,juan.rivera.1152@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,70562,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2025-10-23,EMP-01097
EMP-01153,Patricia,Lopez,Grace,patricia.lopez.1153@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,90449,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-05-18,EMP-01081
EMP-01154,John,Pascual,Patricia,john.pascual.1154@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,102060,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2024-07-06,EMP-01086
EMP-01155,Rafael,Vargas,,rafael.vargas.1155@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,92811,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-04-20,EMP-01080
EMP-01156,Jose,Aquino,Carlos,jose.aquino.1156@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,81631,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-03-17,EMP-01085
EMP-01157,Miguel,Pascual,,miguel.pascual.1157@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,74892,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2022-10-25,EMP-01038
EMP-01158,Angela,Mendoza,Daniel,angela.mendoza.1158@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,110090,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2022-05-07,EMP-01089
EMP-01159,Miguel,Bautista,,miguel.bautista.1159@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,83947,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2024-06-07,EMP-01058
EMP-01160,Jose,Gonzales,,jose.gonzales.1160@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,106136,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2024-08-09,EMP-01032
EMP-01161,Daniel,Cruz,,daniel.cruz.1161@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,108328,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-01-18,EMP-01068
EMP-01162,Sofia,Mendoza,Daniel,sofia.mendoza.1162@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,64087,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2022-04-22,EMP-01033
EMP-01163,Jose,Soriano,,jose.soriano.1163@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,115621,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2025-04-13,EMP-01034
EMP-01164,Rafael,Gonzales,Miguel,rafael.gonzales.1164@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,92618,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-03-01,EMP-01088
EMP-01165,Angela,Cruz,,angela.cruz.1165@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,92972,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-03-06,EMP-01047
EMP-01166,Kevin,Mendoza,Angela,kevin.mendoza.1166@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,63687,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-11-01,EMP-01067
EMP-01167,Grace,Mendoza,,grace.mendoza.1167@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,108912,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-07-14,EMP-01067
EMP-01168,John,Castro,,john.castro.1168@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,85226,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-08-12,EMP-01024
EMP-01169,Ana,Soriano,,ana.soriano.1169@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,64669,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2025-10-05,EMP-01057
EMP-01170,Maria,Castro,,maria.castro.1170@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,95003,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-04-20,EMP-01073
EMP-01171,Miguel,Gonzales,,miguel.gonzales.1171@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,71347,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-09-24,EMP-01023
EMP-01172,Maria,Lopez,,maria.lopez.1172@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,105911,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2021-06-26,EMP-01021
EMP-01173,Angela,Gonzales,Isabella,angela.gonzales.1173@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,102087,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-04-08,EMP-01087
EMP-01174,Maria,Lopez,,maria.lopez.1174@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,110756,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2022-09-04,EMP-01098
EMP-01175,Isabella,Mendoza,Rafael,isabella.mendoza.1175@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,108730,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2022-11-19,EMP-01038
EMP-01176,Jose,Mendoza,,jose.mendoza.1176@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,101529,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-08-01,EMP-01073
EMP-01177,Juan,Aquino,,juan.aquino.1177@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,84548,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2024-09-25,EMP-01069
EMP-01178,Angela,Manalo,,angela.manalo.1178@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,72290,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-06-15,EMP-01084
EMP-01179,Sofia,Lopez,Grace,sofia.lopez.1179@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,116219,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2024-11-28,EMP-01026
EMP-01180,Christine,Castro,Daniel,christine.castro.1180@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,106923,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2022-05-25,EMP-01028
EMP-01181,Carlos,Aquino,,carlos.aquino.1181@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,103704,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2022-02-20,EMP-01030
EMP-01182,Isabella,Vargas,,isabella.vargas.1182@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,76624,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2024-02-12,EMP-01095
EMP-01183,John,Garcia,,john.garcia.1183@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,116296,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-06-26,EMP-01058
EMP-01184,Angela,Flores,,angela.flores.1184@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,60882,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2024-01-13,EMP-01097
EMP-01185,Isabella,Mendoza,Sofia,isabella.mendoza.1185@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,102533,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2025-09-11,EMP-01047
EMP-01186,Grace,Manalo,Juan,grace.manalo.1186@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,93303,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2024-03-18,EMP-01034
EMP-01187,Mark,Cruz,Kevin,mark.cruz.1187@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,107319,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2022-05-06,EMP-01096
EMP-01188,Ana,Rivera,,ana.rivera.1188@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,105713,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-02-21,EMP-01069
EMP-01189,James,Aquino,,james.aquino.1189@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,106240,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-11-19,EMP-01073
EMP-01190,John,Pascual,,john.pascual.1190@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,75939,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-04-11,EMP-01047
EMP-01191,Patricia,Reyes,Miguel,patricia.reyes.1191@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,84910,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2023-06-18,EMP-01056
EMP-01192,Grace,Reyes,Juan,grace.reyes.1192@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,116803,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-10-12,EMP-01062
EMP-01193,Carlos,Manalo,,carlos.manalo.1193@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,86292,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-04-06,EMP-01085
EMP-01194,Juan,Aquino,Kevin,juan.aquino.1194@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,94306,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2022-02-16,EMP-01078
EMP-01195,Grace,Manalo,,grace.manalo.1195@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,89432,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2021-11-12,EMP-01076
EMP-01196,Christine,Gonzales,Juan,christine.gonzales.1196@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,118829,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-04-13,EMP-01036
EMP-01197,Maria,Reyes,Juan,maria.reyes.1197@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,115562,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2024-03-01,EMP-01038
EMP-01198,Maria,Flores,Nicole,maria.flores.1198@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,75737,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2021-01-25,EMP-01085
EMP-01199,Ana,Garcia,,ana.garcia.1199@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,62542,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-10-17,EMP-01096
EMP-01200,Camille,Castro,,camille.castro.1200@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,69898,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2025-08-12,EMP-01048
EMP-01201,James,Gonzales,Miguel,james.gonzales.1201@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,93901,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-06-22,EMP-01063
EMP-01202,Miguel,Cruz,,miguel.cruz.1202@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,60459,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2025-03-28,EMP-01087
EMP-01203,James,Pascual,,james.pascual.1203@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,111160,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-04-05,EMP-01030
EMP-01204,James,Santos,Miguel,james.santos.1204@example.com,Senior Sales Executive,SALES,Sales Department,SALES-SR,Senior Sales Executive,Senior,3,92860,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2021-08-16,EMP-01099
